MatchID,Date,Team,Goals,TeamLocation,OpposingTeam,FullTimeResult,HalfTimeResult,HalfTimeGoals,ShotsOnTarget,Corners,FoulsCommitted,YellowCards,RedCards,Season
316,28/06/2020,Betis,2,Visitante,Levante,Derrota,Derrota,0,8,5,14,4,0,19-20
317,28/06/2020,Villarreal,2,Local,Valencia,Victoria,Victoria,2,4,1,9,0,0,19-20
317,28/06/2020,Valencia,0,Visitante,Villarreal,Derrota,Derrota,0,0,4,18,2,0,19-20
318,28/06/2020,Granada,1,Local,Eibar,Derrota,Derrota,0,5,8,8,1,0,19-20
318,28/06/2020,Eibar,2,Visitante,Granada,Victoria,Victoria,1,6,5,13,0,0,19-20
319,28/06/2020,Espanol,0,Local,Real Madrid,Derrota,Derrota,0,5,0,18,1,0,19-20
319,28/06/2020,Real Madrid,1,Visitante,Espanol,Victoria,Victoria,1,6,5,12,1,0,19-20
320,29/06/2020,Getafe,2,Local,Sociedad,Victoria,Victoria,1,4,5,22,6,0,19-20
320,29/06/2020,Sociedad,1,Visitante,Getafe,Derrota,Derrota,0,1,4,11,3,0,19-20
321,30/06/2020,Mallorca,5,Local,Celta,Victoria,Victoria,3,7,2,16,3,0,19-20
321,30/06/2020,Celta,1,Visitante,Mallorca,Derrota,Derrota,0,8,11,12,2,0,19-20
322,30/06/2020,Leganes,0,Local,Sevilla,Derrota,Derrota,0,3,4,23,4,0,19-20
322,30/06/2020,Sevilla,3,Visitante,Leganes,Victoria,Victoria,2,6,2,10,3,0,19-20
323,30/06/2020,Barcelona,2,Local,Ath Madrid,Empate,Empate,1,5,3,11,3,0,19-20
323,30/06/2020,Ath Madrid,2,Visitante,Barcelona,Empate,Empate,1,3,1,15,5,0,19-20
324,01/07/2020,Alaves,0,Local,Granada,Derrota,Derrota,0,4,6,18,3,0,19-20
324,01/07/2020,Granada,2,Visitante,Alaves,Victoria,Victoria,1,4,2,17,2,0,19-20
325,01/07/2020,Valencia,0,Local,Ath Bilbao,Derrota,Derrota,0,1,3,9,1,0,19-20
325,01/07/2020,Ath Bilbao,2,Visitante,Valencia,Victoria,Victoria,1,4,5,12,0,0,19-20
326,01/07/2020,Betis,0,Local,Villarreal,Derrota,Derrota,0,1,1,10,4,1,19-20
326,01/07/2020,Villarreal,2,Visitante,Betis,Victoria,Victoria,2,6,5,16,1,0,19-20
327,01/07/2020,Valladolid,0,Local,Levante,Empate,Empate,0,4,8,10,2,0,19-20
327,01/07/2020,Levante,0,Visitante,Valladolid,Empate,Empate,0,3,3,12,1,0,19-20
328,02/07/2020,Eibar,0,Local,Osasuna,Derrota,Derrota,0,4,9,8,1,0,19-20
328,02/07/2020,Osasuna,2,Visitante,Eibar,Victoria,Victoria,1,6,4,12,1,0,19-20
329,02/07/2020,Sociedad,2,Local,Espanol,Victoria,Derrota,0,4,4,11,2,0,19-20
329,02/07/2020,Espanol,1,Visitante,Sociedad,Derrota,Victoria,1,3,3,15,1,0,19-20
330,02/07/2020,Real Madrid,1,Local,Getafe,Victoria,Empate,0,4,6,15,5,0,19-20
330,02/07/2020,Getafe,0,Visitante,Real Madrid,Derrota,Empate,0,3,5,22,5,0,19-20
